Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Year,Month,Quarter,Day,Weekday,Daily Return,Cumulative Return,MACD,Signal_Line,RSI,Lag_1,Lag_2,Rolling_Mean_7,Rolling_Std_7
2007-07-16,217.0282272844609,217.6018701759617,213.01272704395544,215.74710083007807,3990240,0.0,0.0,2007,7,3,16,Monday,-0.006778382540735817,7.30871898877079,-2.1609669215229417,-2.712260323255915,51.4956504878713,217.2194976806641,222.296142578125,221.10658046177454,3.8517260923073326
2007-07-17,224.82971983802813,224.82971983802813,219.89638295339708,220.9958648681641,6164688,0.0,0.0,2007,7,3,17,Tuesday,0.024328317821614487,7.486527827198475,-1.8671247790686039,-2.5432332144184526,54.808388103440386,215.74710083007807,217.2194976806641,221.02735246930803,3.8467746661270628
2007-07-18,221.23499239630613,223.72077882772533,219.38976933851075,223.0802154541016,4371180,0.0,0.0,2007,7,3,18,Wednesday,0.009431627090311867,7.557137965865854,-1.4493558198165317,-2.3244577354980684,56.1519045229558,220.9958648681641,215.74710083007807,220.75145830426897,3.5729130520950254
2007-07-19,223.1471401656778,226.58899836874733,222.8603186487553,226.0535888671875,4075512,0.0,0.0,2007,7,3,19,Thursday,0.013328718582386712,7.65786493110115,-0.8683349006143146,-2.033233168521318,56.69717098851898,223.0802154541016,220.9958648681641,220.72550528390067,3.5268030498160163
2007-07-20,227.3538410727405,227.53548535176265,223.2236161639597,224.84893798828125,3744932,0.0,0.0,2007,7,3,20,Friday,-0.0053290500051030865,7.617055785950987,-0.49932103231319047,-1.7264507412796923,58.757671401017,226.0535888671875,223.0802154541016,221.46304975237166,3.8022937169097624
2007-07-23,223.68252038441295,228.5011119012589,222.2101561186716,227.7266845703125,4716456,0.0,0.0,2007,7,3,23,Monday,0.01279857760405001,7.714543265541859,0.02504649534762393,-1.3761512939542293,62.93643618425476,224.84893798828125,226.0535888671875,222.2388414655413,4.492043578345927
2007-07-24,227.52593383597696,227.92747925695335,223.1471210510609,224.0840759277344,3127176,0.0,0.0,2007,7,3,24,Tuesday,-0.015995528365290945,7.59114506991262,0.14501185755034385,-1.071918663653315,60.68120035709428,227.7266845703125,224.84893798828125,223.2194955008371,3.927468117622461
2007-07-25,223.3383450701006,223.91198807969843,218.9404153298503,219.5522918701172,2670172,0.0,0.0,2007,7,3,25,Wednesday,-0.02022358812805014,7.437624878598428,-0.12416058244323835,-0.8823670474112997,56.72740710842657,224.0840759277344,227.7266845703125,223.76309422084267,2.8311728507364884
2007-07-26,220.8525809746264,231.36937054484667,218.95955418366748,227.37298583984372,6002804,0.0,0.0,2007,7,3,26,Thursday,0.03562109920653023,7.70256125225994,0.29023728788124004,-0.6478461803527918,55.733431819213074,219.5522918701172,224.0840759277344,224.67411150251115,2.8183130315434948
2007-07-27,222.36958009929936,225.24504880748,215.85185102742332,221.02769470214844,3203236,0.75,0.0,2007,7,3,27,Friday,-0.027906970189346736,7.487606105011505,0.10542336575082345,-0.49719227113206876,46.28802843995139,227.37298583984372,219.5522918701172,224.38089425223214,3.104065786470194
2007-07-30,220.45266516523773,224.2866245594158,216.6666302634869,217.8551483154297,1835848,0.0,0.0,2007,7,3,30,Monday,-0.014353614785667435,7.380131891313358,-0.2936558960069817,-0.4564849961070514,42.46528357996818,221.02769470214844,227.37298583984372,223.2096884591239,3.829637453000001
2007-07-31,220.64440684841557,222.75308493297905,216.61874868697612,221.6604156494141,3218540,0.0,0.0,2007,7,3,31,Tuesday,0.017466960792107633,7.509040365699511,-0.29942423802353346,-0.4250728444903478,51.86725297181376,217.8551483154297,221.02769470214844,222.75418526785717,3.791601755806359
2007-08-01,219.4941987594508,219.4941987594508,212.9764670932313,213.7720184326172,4382172,0.0,0.0,2007,8,3,1,Wednesday,-0.03558775793903346,7.241810454810566,-0.9298052043276925,-0.5260193164578169,42.6698812431457,221.6604156494141,217.8551483154297,220.76066153390067,4.366388226097586
2007-08-02,214.70175508604,215.5643960662964,208.95081521766392,209.9380645751953,1912008,0.0,0.0,2007,8,3,2,Thursday,-0.01793477876820615,7.111930186422256,-1.7189398280432044,-0.7646034187748945,43.601757841934734,213.7720184326172,221.6604156494141,218.73980276925224,5.655211571592633
2007-08-03,213.55155998822585,213.55155998822585,207.704771317094,210.2735290527344,1993184,0.0,0.0,2007,8,3,3,Friday,0.0015979211688832429,7.12329449021876,-2.2908579386942165,-1.069854322758759,45.09227802270457,209.9380645751953,213.7720184326172,217.41426522391183,6.4628013937722875
2007-08-06,208.95082285464568,214.31836692797603,205.8836548127426,210.76235961914065,2737548,0.0,0.0,2007,8,3,6,Monday,0.002324736587664633,7.139854273544882,-2.6738402544060875,-1.3906515090882245,39.968127189685106,210.2735290527344,209.9380645751953,215.04131862095423,5.103306345518224
2007-08-07,213.37898137538025,214.27997577193452,209.7367203610468,212.65054321289065,2985212,0.0,0.0,2007,8,3,7,Tuesday,0.008958827359695887,7.203818995354957,-2.7928021779905237,-1.6710816428686845,39.736350927456705,210.76235961914065,210.2735290527344,213.8445826939174,4.399171972279078
2007-08-08,220.4527159427157,224.0949782061171,214.31837949909232,220.9511260986328,4055164,0.0,0.0,2007,8,3,8,Wednesday,0.03903391338827755,7.485012242084471,-2.1920243987112826,-1.7752701940372044,45.45526700841468,212.65054321289065,210.76235961914065,214.286865234375,4.986069091137993
2007-08-09,222.36969363834328,227.90017659741105,217.61557358651044,219.6284027099609,5074436,0.0,0.0,2007,8,3,9,Thursday,-0.00598649761160952,7.440203234174364,-1.8018656180451273,-1.7805892788387891,45.35986027487699,220.9511260986328,212.65054321289065,213.996577671596,4.52287185104487
2007-08-10,213.7431958733088,221.12356631377733,207.1104520536884,219.39828491210935,6290560,0.0,0.0,2007,8,3,10,Friday,-0.0010477597387777982,7.432407688777271,-1.4940085558926341,-1.7232731342495582,42.23190456888854,219.6284027099609,220.9511260986328,214.80033002580916,4.955537441723322
2007-08-13,220.45267238759843,220.45267238759843,215.6889823643928,217.4813537597656,1205524,0.0,0.0,2007,8,3,13,Monday,-0.008737220316520133,7.367469105318226,-1.3887018491978154,-1.6563588772392097,43.6366379632347,219.39828491210935,219.6284027099609,215.87794276646204,4.523303115276474
2007-08-14,217.5771759917477,218.5356657538259,214.7017067055132,216.66661071777344,1222796,0.0,0.0,2007,8,3,14,Tuesday,-0.003746266187454994,7.339868604921853,-1.355364679505243,-1.5961600376924165,47.00430038986738,217.4813537597656,219.39828491210935,216.79124014718192,3.7889177381635686
2007-08-16,210.8678354936488,214.6251122459533,207.9923650096445,208.5674591064453,6663120,0.0,0.0,2007,8,3,16,Thursday,-0.03738070939724969,7.065499109587273,-1.9598862314531402,-1.6689052764445615,30.58972056318902,216.66661071777344,217.4813537597656,216.4776829310826,4.410788535882396
2007-08-17,208.56733550385744,209.5258250971656,199.2124677129198,202.46176147460935,6901104,0.0,0.0,2007,8,3,17,Friday,-0.02927444989738226,6.858660509903661,-2.8982435407159812,-1.9147729292988456,30.741768373269437,208.5674591064453,216.66661071777344,215.0221426827567,6.876278147850157
2007-08-20,207.70473500057707,210.75273717632743,201.4937165557824,202.34678649902344,4386844,0.0,0.0,2007,8,3,20,Monday,-0.0005678848921816249,6.8547655802194845,-3.609567145276742,-2.253731772494425,32.82383973090195,202.46176147460935,208.5674591064453,212.3643798828125,7.7434391081848
2007-08-21,206.36290169278848,206.36290169278848,192.56064537891876,194.62139892578125,4363364,0.0,0.0,2007,8,3,21,Tuesday,-0.038178948659901124,6.5930578370566275,-4.74200752910545,-2.75138692381663,22.445796699956105,202.34678649902344,202.46176147460935,208.79195077078683,9.420515667220451
2007-08-22,195.53197143847467,197.96652682064044,190.9312191693341,196.6629943847656,3826620,0.0,0.0,2007,8,3,22,Wednesday,0.010490087268167914,6.66221958913143,-5.412344858407209,-3.283578510734746,30.206291085481055,194.62139892578125,202.34678649902344,205.5440521240234,9.066899804390573
2007-08-23,197.83228782093417,200.8994550739719,192.46474512811807,193.21237182617188,3113748,0.0,0.0,2007,8,3,23,Thursday,-0.017545866060814097,6.545325176552798,-6.151122116996902,-3.857087231987177,30.476607765292158,196.6629943847656,194.62139892578125,202.07705470493858,8.353469371816615
2007-08-24,194.5734419404289,196.77796862251256,191.6021233689248,195.2252197265625,1926972,0.0,0.0,2007,8,3,24,Friday,0.010417800275240863,6.613513066978631,-6.499268887461966,-4.385523563082135,33.09649371787113,193.21237182617188,196.6629943847656,199.01399884905132,5.584189331802607
2007-08-27,196.4808890848256,199.1359255559238,195.54157574560367,196.7780303955078,2666856,0.0,0.0,2007,8,3,27,Monday,0.007953945044191668,6.666116586462422,-6.574096772355375,-4.823238204936783,34.65835568934,195.2252197265625,193.21237182617188,197.32979474748882,3.6736487494518406
2007-08-28,198.59909985381228,199.17419377230783,193.80665053301564,197.20928955078125,2263504,0.0,0.0,2007,8,3,28,Tuesday,0.0021916021539938324,6.680726061932087,-6.523401686624879,-5.1632709012744025,32.50062599172993,196.7780303955078,195.2252197265625,196.5794416155134,2.9071865282891087
2007-08-29,195.53196879089447,199.3275987217956,191.8897066271425,197.7556610107422,3196688,0.0,0.0,2007,8,3,29,Wednesday,0.0027705158372888228,6.699235119291258,-6.365757366963095,-5.403768194412141,18.107637024007673,197.20928955078125,196.7780303955078,195.92356654575892,1.6238032194037064
2007-08-30,199.74926045930175,203.0081255531676,196.49039536543603,200.51605224609372,7003172,0.0,0.0,2007,8,3,30,Thursday,0.013958595274810248,6.792747030972239,-5.949500466778801,-5.512914648885473,24.721054018828156,197.7556610107422,197.20928955078125,196.76565987723214,2.245434535413277
2007-08-31,201.6663020097704,205.0593473506312,200.70781198120687,204.0337677001953,2377496,0.0,0.0,2007,8,3,31,Friday,0.017543310945421497,6.911914304310174,-5.2749572128396665,-5.465323161676312,31.30405171808755,200.51605224609372,197.7556610107422,197.8186274937221,3.54272783389216
2007-09-03,205.1168256025011,206.07531544176516,201.9346440162707,203.43946838378903,2496264,0.0,0.0,2007,9,3,3,Monday,-0.002912749801687431,6.891781627291014,-4.7337639284372415,-5.319011315028498,32.34518712299426,204.0337677001953,200.51605224609372,199.2796412876674,3.4336534217490757
2007-09-04,204.158353815788,208.50988871057555,203.39156187657372,204.3692169189453,2182756,0.0,0.0,2007,9,3,4,Tuesday,0.004570148273305152,6.923278091194974,-4.181638093939256,-5.091536670810649,34.5831146193765,203.43946838378903,204.0337677001953,200.58592660086495,3.372947069432478
2007-09-05,204.5416967284336,207.59926943268007,204.17746597165964,205.56727600097656,3516964,0.0,0.0,2007,9,3,5,Wednesday,0.005862228666787983,6.963863930489323,-3.60583521314274,-4.794396379277067,45.451756979200496,204.3692169189453,203.43946838378903,201.84153311593192,3.3550600066574816
2007-09-06,204.1583323434465,207.22549977771425,203.3915404848796,206.65040588378903,1871860,0.0,0.0,2007,9,3,6,Thursday,0.005268980082254515,7.000556390834602,-3.0272119373867667,-4.440959490899008,57.490633535898205,205.56727600097656,204.3692169189453,203.19026402064733,3.0679150728917945
2007-09-07,206.45873015400423,207.8964650436561,205.11684425699585,206.31495666503903,1691576,0.0,0.0,2007,9,3,7,Friday,-0.001623269101821423,6.989192603949801,-2.5661359531775076,-4.065994783354708,57.04083422858326,206.65040588378903,205.56727600097656,204.41302054268974,2.091071377234332
2007-09-10,206.3149481304621,206.3149481304621,200.13268836069915,200.75570678710935,2201060,0.0,0.0,2007,9,3,10,Monday,-0.026945452563361005,6.800865646183879,-2.619123295376312,-3.776620485759029,61.790601258546296,206.31495666503903,206.65040588378903,204.44725690569197,2.017294150190385
2007-09-11,209.80387202264205,209.80387202264205,195.531964923527,196.1741485595703,3386556,0.0,0.0,2007,9,3,11,Tuesday,-0.022821559102165545,6.645659288893606,-2.996270464305809,-3.620550481468385,49.143983031962605,200.75570678710935,206.31495666503903,203.32445417131697,3.7386584191773315
2007-09-12,197.44894781061316,198.9346073693823,194.28593068549165,194.68849182128903,2344104,0.0,0.0,2007,9,3,12,Wednesday,-0.007573152472891365,6.595330697815928,-3.3761245334518435,-3.571665291865077,52.77585685452047,196.1741485595703,200.75570678710935,202.0743146623884,4.958025086517916
2007-09-13,196.471226600876,198.4073711464306,193.69160642539464,197.6022491455078,2153072,0.0,0.0,2007,9,3,13,Thursday,0.014966253510728444,6.694038089026531,-3.402820162520868,-3.537896265996235,54.32352936278724,194.68849182128903,196.1741485595703,201.10760498046875,5.093839038608998
2007-09-14,201.2828635167484,201.2828635167484,195.16769374501823,196.0015869140625,1900228,0.0,0.0,2007,9,3,14,Friday,-0.00810042516402043,6.639813534441269,-3.5126451192854518,-3.5328460366540786,48.590197181225534,197.6022491455078,194.68849182128903,199.74107796805245,4.979862100855135
2007-09-17,196.4903856860158,197.79394101959824,190.87363846451728,191.24745178222656,5086176,0.0,0.0,2007,9,3,17,Monday,-0.024255595103525374,6.478760905786954,-3.937907416506306,-3.613858312624524,40.64374860212388,196.0015869140625,197.6022491455078,197.54065595354353,4.818437393751358
2007-09-18,191.12292230382096,193.17409341886045,190.35613023840943,192.1676788330078,4942808,0.0,0.0,2007,9,3,18,Tuesday,0.004811708821245375,6.509934816788069,-4.152805264505844,-3.721647703000788,41.33217198661297,191.24745178222656,196.0015869140625,195.51961626325334,3.2298698028183703
2007-09-19,196.490482202499,198.1582457155721,194.9952398975097,196.11666870117188,4642668,0.0,0.0,2007,9,3,19,Wednesday,0.020549708942447564,6.643712082507369,-3.9588279734325056,-3.769083757087132,43.41855727711925,192.1676788330078,191.24745178222656,194.85689653669084,2.3258618204416255
2007-09-20,195.53193870694884,195.93449978298372,191.1612271229744,192.0909576416016,2355156,0.0,0.0,2007,9,3,20,Thursday,-0.02052712340175611,6.507335784744002,-4.082875958415627,-3.8318421973528314,32.40113901383209,196.11666870117188,192.1676788330078,194.2735835484096,2.449193269569564
2007-09-21,189.9727103795448,196.49044211809624,187.4806364795104,195.11021423339844,7928660,0.0,0.0,2007,9,3,21,Friday,0.015717848611229712,6.609617103471045,-3.89268367199503,-3.8440104922812712,38.5447410392009,192.0909576416016,196.11666870117188,194.33382960728235,2.4662279208379023
2007-09-24,195.53190207179588,197.44888150387231,191.73628513634733,193.08775329589844,3595068,0.0,0.0,2007,9,3,24,Monday,-0.0103657358249869,6.541103558672149,-3.860647469135671,-3.8473378876521513,34.937283331676284,195.11021423339844,192.0909576416016,193.68890162876673,2.0187577103568555
2007-09-25,193.6149709907833,194.38176295510328,190.9695410539429,192.0238800048828,5400496,0.0,0.0,2007,9,3,25,Tuesday,-0.00550979165097687,6.505063440896402,-3.8764192824849033,-3.853154166618702,31.852182326293473,193.08775329589844,195.11021423339844,193.12065778459822,1.8081193025202444
2007-09-26,193.6150055701361,201.05289831268956,192.65651544355129,199.5097198486328,8340892,0.0,0.0,2007,9,3,26,Wednesday,0.03898390056257406,6.758656187229543,-3.2474393848099226,-3.732011210256946,41.8330235048478,192.0238800048828,193.08775329589844,194.30098179408483,2.804009998557293
2007-09-27,201.28291302849263,204.6376282456342,200.7078189912684,203.67913818359372,8602140,0.0,0.0,2007,9,3,27,Thursday,0.02089832183677176,6.899900759414355,-2.385037838431714,-3.4626165358919,47.22841816018989,199.5097198486328,192.0238800048828,195.94547598702567,4.313605223014324
2007-09-28,196.49043361817365,207.03382273914883,196.49043361817365,203.22862243652344,6249532,0.0,0.0,2007,9,3,28,Friday,-0.0022118894997689154,6.884638941375159,-1.71812577093948,-3.1137183829014163,52.913284028699834,203.67913818359372,199.5097198486328,196.96146937779017,5.122375057676208
2007-10-01,203.39155642662416,203.39155642662416,196.10703319928044,199.6822052001953,2176580,0.0,0.0,2007,10,4,1,Monday,-0.01745038269614707,6.764499357123365,-1.4589416141675713,-2.7827630291546472,54.23607518156398,203.22862243652344,203.67913818359372,198.04593331473214,4.706032334821288
2007-10-03,201.28295005002937,209.90936219503064,201.2637849253908,206.88052368164065,5122872,0.0,0.0,2007,10,4,3,Wednesday,0.03604887312932337,7.008351936231695,-0.665026152488366,-2.359215653821391,62.93732992792497,199.6822052001953,203.22862243652344,199.72740609305245,5.5154408635401655
2007-10-04,207.99222005375483,207.99222005375483,202.04958519507613,206.8995513916016,4359804,0.0,0.0,2007,10,4,4,Thursday,9.197438996344509e-05,7.008996525125679,-0.033916088526410704,-1.8941557407623952,60.511399707416764,206.88052368164065,199.6822052001953,201.70052010672433,5.206133466969059
2007-10-05,206.8997239037141,206.8997239037141,202.68236661662425,205.6536865234375,1744048,0.0,0.0,2007,10,4,5,Friday,-0.006021592892707761,6.966791201464969,0.36154463977857176,-1.443015664654202,61.00078328582143,206.8995513916016,206.88052368164065,203.64763532366072,3.1111174690366252
2007-10-08,207.23512792643152,210.63776735527352,203.62160198149184,206.717529296875,2662144,0.0,0.0,2007,10,4,8,Monday,0.005172981780301011,7.002830285417309,0.7521233274737256,-1.0039878662286166,69.25108071065819,205.6536865234375,206.8995513916016,204.6773223876953,2.675644091189284
2007-10-09,207.0337982994104,211.7879171020933,206.1328272411372,209.8996734619141,3707640,0.0,0.0,2007,10,4,9,Tuesday,0.01539368323461865,7.110629636576817,1.3034073229933085,-0.5425088283842316,70.88983547477622,206.717529296875,205.6536865234375,205.56597028459822,3.258403015299804
2007-10-10,211.76880562551045,216.66669968105535,210.5611220697948,215.75613403320312,3983236,0.0,0.0,2007,10,4,10,Wednesday,0.027901237170584237,7.309025000499132,2.187653378469122,0.0035236129864391064,72.14187263845511,209.8996734619141,206.717529296875,207.3556147984096,4.824582730151851
2007-10-11,217.57726591024823,217.6539498030316,203.1999135373244,205.5002899169922,5598340,0.0,0.0,2007,10,4,11,Thursday,-0.04753442659772833,6.961594688111945,2.03737821176847,0.4102945327428453,63.25575516085004,215.75613403320312,209.8996734619141,208.18676975795202,3.6374184230650557
2007-10-12,201.6662770402673,206.0753306257484,197.50644019160984,203.8708038330078,4912920,0.0,0.0,2007,10,4,12,Friday,-0.007929361484806496,6.906393687319197,1.766435778602272,0.6815227819147307,58.90493609175092,205.5002899169922,215.75613403320312,207.7568097795759,3.97936554153799
2007-10-15,205.1168631584044,209.2671296024374,203.1519586281486,205.91241455078125,6871600,0.0,0.0,2007,10,4,15,Monday,0.010014237837830509,6.975555956305702,1.6968921542790554,0.8845966563875957,63.030897638684024,203.8708038330078,205.5002899169922,207.61579023088728,4.03195148994339
2007-10-16,210.8677237829045,213.7431927435805,203.39150448514695,204.81007385253903,7060528,0.0,0.0,2007,10,4,16,Tuesday,-0.005353444573252597,6.9382127041259976,1.5351325962824944,1.0147038443665755,62.98166359923899,205.91241455078125,203.8708038330078,207.49527413504464,4.112183552870316
2007-10-17,203.199865362472,213.7432546029777,191.69798619101132,209.85177612304688,6924440,0.0,0.0,2007,10,4,17,Wednesday,0.02461647601444561,7.109007050740237,1.7930905869948788,1.1703811928922363,61.048498654019625,204.81007385253903,205.91241455078125,207.94302368164062,4.18340328810979
2007-10-18,217.57719534041908,220.43349976554285,206.5162318626608,215.43975830078125,13645436,0.0,0.0,2007,10,4,18,Thursday,0.026628233894279152,7.298307353243428,2.420525305155792,1.4204100153449475,62.19435943001942,209.85177612304688,204.81007385253903,208.73446437290735,5.049638294611486
2007-10-19,220.0405533513532,220.45270874783495,207.4939281137416,212.5643310546875,8094132,0.0,0.0,2007,10,4,19,Friday,-0.01334678087634733,7.200898444231453,2.6551420669307504,1.667356425662108,59.216544392011585,215.43975830078125,209.85177612304688,208.2784925188337,4.414025809816879
2007-10-22,214.7075427288817,214.7075427288817,204.73142212949736,206.0481109619141,3836808,0.75,0.0,2007,10,4,22,Monday,-0.0306552847339987,6.98015285208293,2.2888881598729824,1.791662772504283,55.93654270196677,212.5643310546875,215.43975830078125,208.35675266810827,4.361098155552774
2007-10-23,205.2888180676003,211.43979388985048,203.55885611759243,204.44305419921875,5862364,0.0,0.0,2007,10,4,23,Tuesday,-0.007789718407037571,6.925779426927123,1.8478141814232742,1.8028930542880814,47.46218586721807,206.0481109619141,212.5643310546875,208.4385027204241,4.267348513051733
2007-10-24,211.43984175820387,211.43984175820387,200.54108839140463,201.4445037841797,4100988,0.0,0.0,2007,10,4,24,Wednesday,-0.014666922418979045,6.824199557381422,1.2419850862083308,1.6907114606721314,44.65217971447734,204.44305419921875,206.0481109619141,207.80022975376673,4.9823811745436775
2007-10-25,203.55888350263183,203.7511015229365,199.5511424721025,201.7520294189453,4925272,0.0,0.0,2007,10,4,25,Thursday,0.0015266022601196916,6.834617395849229,0.777710944454725,1.5081113574286502,46.10334571063092,201.4445037841797,204.44305419921875,207.36336626325334,5.404450018607542
2007-10-26,201.82888891864144,208.3643005598165,200.3295792153161,205.9231414794922,2960060,0.0,0.0,2007,10,4,26,Friday,0.02067444908762428,6.9759193452331045,0.7378388787432186,1.354056861691564,49.252994207444374,201.7520294189453,201.4445037841797,206.80213274274553,5.306060408743465
2007-10-29,209.3253806896424,209.51759867007365,204.0201691225614,205.28880310058597,3536052,0.0,0.0,2007,10,4,29,Monday,-0.003080461838085302,6.954430291904553,0.6475891687859132,1.212763323110434,45.445933172417284,205.9231414794922,201.7520294189453,205.35199628557478,3.6942970346534336
2007-10-30,206.05777412672865,206.63442834536687,199.9644706020994,201.5406494140625,3145804,0.0,0.0,2007,10,4,30,Tuesday,-0.01825795479301895,6.827456618023758,0.2705027581418449,1.0243112101167162,35.34949812895229,205.28880310058597,205.9231414794922,203.77718462262834,2.1227086948225917
2007-10-31,201.25228595182384,204.4623178034224,195.48574480707245,199.52232360839844,47216528,0.0,0.0,2007,10,4,31,Wednesday,-0.010014484976266225,6.75908315629645,-0.18902401256548274,0.7816441655802764,42.57908630241609,201.5406494140625,205.28880310058597,202.84492928641183,2.3769163828746644
2007-11-01,202.7900509323336,202.7900509323336,195.96630988200388,196.648681640625,5518404,0.0,0.0,2007,11,4,1,Thursday,-0.014402608769801262,6.6617347259537585,-0.776134385761793,0.4700884553118625,41.30325575071156,199.52232360839844,201.5406494140625,201.73144749232702,3.190062137789143
2007-11-02,194.1402310490235,197.98459205989528,192.7947046952184,196.29307556152344,3494680,0.0,0.0,2007,11,4,2,Friday,-0.001808331874563196,6.649688098708932,-1.2556437455931189,0.12494201513086628,37.926319123940765,196.648681640625,199.52232360839844,200.9955291748047,3.802663558467533
2007-11-05,196.25463898576743,198.1383853567827,193.2272045449978,194.3901214599609,1876468,0.0,0.0,2007,11,4,5,Monday,-0.009694453541567172,6.585223006370086,-1.7688209929292782,-0.2538105864811626,37.17910302047195,196.29307556152344,196.648681640625,199.94382803780692,4.51069270959516
2007-11-06,195.1012908300617,196.02393498215704,192.21802052222827,193.0445556640625,2198988,0.0,0.0,2007,11,4,6,Tuesday,-0.006921986497012145,6.539640181640179,-2.2580640166639796,-0.6546612725177261,27.25093249288497,194.3901214599609,196.29307556152344,198.1040300641741,4.286254508874191
2007-11-07,193.1983231409903,193.9768154912431,189.54618083789367,191.6509704589844,3504016,0.0,0.0,2007,11,4,7,Wednesday,-0.007218982168568533,6.492430635780064,-2.7268103448764123,-1.0690910869894634,13.676873655084762,193.0445556640625,194.3901214599609,196.15576825823103,3.504349975886031
2007-11-08,190.3150959188168,192.1796134414057,188.3736982117036,190.2286071777344,2686964,0.0,0.0,2007,11,4,8,Thursday,-0.007421633596968458,6.4442461944475715,-3.1764518569958398,-1.4905632409907388,14.311947720373055,191.6509704589844,193.0445556640625,194.53976222446985,3.2025192537698493
2007-11-12,189.38281878197168,189.38281878197168,184.52931340339285,185.26934814453125,5280988,0.0,0.0,2007,11,4,12,Monday,-0.026069996026252817,6.276244721766129,-3.888146618632703,-1.9700799165191318,15.06131268726449,190.2286071777344,191.6509704589844,192.50362287248885,3.9503247222789915
2007-11-13,185.2693298040991,186.9704662828701,178.1188290032159,182.0977325439453,4697988,0.0,0.0,2007,11,4,13,Tuesday,-0.017118944025817595,6.168802039681881,-4.654439239122809,-2.5069517810398674,14.307559493372239,185.26934814453125,190.2286071777344,190.42491585867745,5.074187518906652
2007-11-14,184.5292910290693,200.88703911392776,184.5292910290693,189.66151428222656,3588368,0.0,0.0,2007,11,4,14,Wednesday,0.04153693531826863,6.4250351709953515,-4.598390307517121,-2.925239486335318,33.57443140871783,182.0977325439453,185.26934814453125,189.47754996163505,4.365570648663442
2007-11-15,190.48807711364117,191.8143862787995,186.45149828479504,188.41212463378903,2295396,0.0,0.0,2007,11,4,15,Thursday,-0.006587470595528222,6.382710440731185,-4.601740429268148,-3.2605396749218842,31.879901838863162,189.66151428222656,182.0977325439453,188.62355041503906,3.7913455912725964
2007-11-16,188.37365437323808,191.83357863723637,185.90365757759528,188.93109130859372,3666816,0.0,0.0,2007,11,4,16,Friday,0.0027544229216318605,6.400291124671274,-4.510524631176793,-3.5105366661728663,24.376798482107546,188.41212463378903,189.66151428222656,188.0359126499721,3.275613818903604
2007-11-19,184.5485405263945,193.56357154020665,184.5485405263945,190.9686279296875,2943548,0.0,0.0,2007,11,4,19,Monday,0.010784549048974412,6.4693153782330075,-4.2251187383265005,-3.6534530806035934,29.282600719743684,188.93109130859372,188.41212463378903,187.93843514578683,3.158151839451166
2007-11-20,190.1036475442857,190.1036475442857,184.1641052284912,184.7792053222656,4111392,0.0,0.0,2007,11,4,20,Tuesday,-0.03241067747368842,6.2596404840335245,-4.447103745507945,-3.812183213584464,27.35063283413693,190.9686279296875,188.93109130859372,187.15994916643416,3.171148594430115
2007-11-21,184.77917164467885,188.3736507971167,179.9160583123482,181.60757446289065,3337028,0.0,0.0,2007,11,4,21,Wednesday,-0.017164436083830115,6.152197285037576,-4.823351967887874,-4.014416964445146,26.52391656705518,184.7792053222656,190.9686279296875,186.63683864048548,3.7788022951669387
2007-11-22,186.39377360184596,186.39377360184596,179.72380749080315,182.64552307128903,2402356,0.0,0.0,2007,11,4,22,Thursday,0.005715337653003472,6.187359169829457,-4.980367045516857,-4.207606980659488,30.72232540963249,181.60757446289065,184.7792053222656,186.71509443010603,3.6733347418195743
2007-11-23,183.0876845242424,185.68262808442853,182.5590849101304,184.71192932128903,2273540,0.0,0.0,2007,11,4,23,Friday,0.011313752536893373,6.257361420333785,-4.881786712656179,-4.342442927058826,34.77384103914274,182.64552307128903,181.60757446289065,186.0080108642578,3.483098215605118
2007-11-26,188.3736813252244,191.06473391558472,186.45150090353843,189.3539886474609,2234300,0.0,0.0,2007,11,4,26,Monday,0.025131345567277696,6.414617332527545,-4.37861178524841,-4.349676698696744,43.82365622305259,184.71192932128903,182.64552307128903,186.14256286621094,3.6074209092171476
2007-11-27,190.39195409325305,192.0065901988809,186.47070168361807,191.4395446777344,1503964,0.0,0.0,2007,11,4,27,Tuesday,0.011014059144834665,6.485268307219485,-3.7681185629527647,-4.233365071547948,48.066695388271036,189.3539886474609,184.71192932128903,186.50091334751673,4.030387360684939
2007-11-28,192.2180675813252,192.94849389172228,186.45152555388543,187.7009429931641,2927688,0.0,0.0,2007,11,4,28,Wednesday,-0.019528889346575706,6.358618220064941,-3.545106417040614,-4.095713340646482,45.49644386964602,191.4395446777344,189.3539886474609,186.03410121372767,3.5920824101518023
2007-11-29,192.21801905929476,192.3141280688244,183.56820820162648,185.6922149658203,5029688,0.0,0.0,2007,11,4,29,Thursday,-0.010701747126635075,6.290569895798992,-3.4902221406065053,-3.9746151006384864,44.89615204092456,187.7009429931641,191.4395446777344,186.16453116280692,3.5553099947992126
2007-11-30,185.6922718779328,195.6780033749631,185.6922718779328,194.56314086914065,5334612,0.0,0.0,2007,11,4,30,Friday,0.04777220146225947,6.5910842681735256,-2.6997948190259535,-3.71965104431598,59.61044346280052,185.6922149658203,187.7009429931641,188.01532636369978,4.115702966679495
2007-12-03,195.293600546276,204.90450608497068,194.21718381876715,201.80979919433597,6516348,0.0,0.0,2007,12,4,3,Monday,0.03724579225450153,6.83657442355783,-1.4716662554469622,-3.2700540865421766,68.79931755792376,194.56314086914065,185.6922149658203,190.7530800955636,5.924802250726232
